wiggle_room,allocation,2017.08.16-2018.02.14,2017.10.16-2018.04.15,2017.12.15-2018.06.14,2018.02.14-2018.08.14,2018.04.15-2018.10.13,2018.06.14-2018.12.12,2018.08.14-2019.02.10,2018.10.13-2019.04.11,2018.12.12-2019.06.11,2019.02.10-2019.08.10,2019.04.11-2019.10.09,2019.06.11-2019.12.08,2019.08.09-2020.02.06,2019.10.09-2020.04.06,sum
0.1,0.7/0.3,-664.9730949758798,-804.945125882799,361.93977526852535,2173.9905401871574,1100.6296115617677,1771.5163493007897,1449.6492791989479,1365.8421526420725,-853.1003501174357,-860.2158962528646,-351.0422533214678,543.9011460045484,638.9890765085955,419.78047204176625,6291.961682163724
0.1,0.9/0.1,-938.6089425939342,-913.3017432802692,473.7349832453072,2585.938345320661,910.1952906958336,1163.5818660881148,1247.1098930071614,2062.5896618583265,-774.7105752589187,-813.8265349731338,-323.00881905905715,520.4615994570719,641.4599029886658,416.2173337394273,6257.832261235257
0.09,0.9/0.1,-939.3629303163085,-896.871706966822,378.4840830304236,2522.6566965302586,891.7572311108161,1135.630475192638,1244.5397094538723,2057.92335828055,-774.7105752589187,-799.4315788182488,-323.00881905905715,536.9436728014033,641.4599029886658,398.62421374114143,6074.633732710416
0.02,0.9/0.1,-948.4534232148518,-695.830105427624,597.27824239648,2542.425057280013,653.5968741171648,907.3568939847089,1050.99672856933,2359.107825501848,-700.5185794466692,-770.7054097416316,-303.45049089534035,361.39637721482853,588.2514386243467,424.5092274682968,6065.960656430899
0.08,0.8/0.2,-838.7582291666135,-833.6396782255256,427.5673221567475,2328.090993969039,880.1214123947931,1343.2180692341117,1306.8037002937,1880.0655572924413,-814.9507980906534,-829.135077950617,-326.90066080628264,520.8789903012066,620.5315782056086,398.05435851593444,6061.947538123891
0.09,0.85/0.15,-888.5528050977028,-856.3003104675298,436.35606476515414,2370.115621413795,865.4277922209419,1230.172622659287,1278.539345181632,2005.4750403168027,-807.2385182452433,-822.3581153073062,-313.73685159570147,512.4678667924674,615.263569609207,412.97464573198573,6038.605967977789
0.01,0.9/0.1,-947.830799136803,-686.3239462136579,603.1482018460432,2554.0676972230144,653.1360395687303,913.8513340908104,1031.6049706173953,2343.069709524095,-709.2035281500316,-777.0058149088351,-311.34773190099315,349.3450858544325,579.2547899179231,432.6270096741479,6028.393018006271
0.0,0.9/0.1,-940.5985658176673,-675.4274061993603,594.7144628337593,2563.237480390939,649.0081527366027,910.6901742837712,1030.8511231417149,2342.522068871769,-713.249526154718,-775.9785828311029,-306.1044541140489,339.9583642930489,568.5701429612911,434.79274303611237,6022.98617743211
0.05,0.9/0.1,-956.5375874001971,-817.0512526665424,418.480068198283,2457.9456435519214,721.2261647866811,998.1126431973081,1175.889793374216,2325.436627612316,-665.6176484748275,-773.0650789066899,-297.4766083748143,395.2929742779793,608.5757534359747,408.7184652083776,5999.929957819986
0.08,0.9/0.1,-918.3103777432519,-838.1709625424459,431.50431593754246,2527.8719469635116,837.8708822645375,1058.6414889431842,1218.0604497550435,2053.104501168339,-777.8903476880324,-809.2236071499113,-345.55841709726445,497.5859915198828,641.728969606318,405.8896459414742,5983.104479878928
0.04,0.9/0.1,-945.5555657709107,-758.2309422371017,553.1373688227998,2489.977582337892,690.7635583954296,919.65990289683,1080.858839390166,2347.1684254179468,-696.5112020928257,-780.5177765355965,-310.95448221029926,381.1995133295654,598.791274576798,400.12444960591404,5969.910945926608
0.07,0.85/0.15,-881.0326861432325,-821.8872361777203,485.7363034947513,2402.9212935631595,843.6188044881054,1162.1461481100769,1246.648057951994,1929.4607304238484,-788.0952406433126,-816.7179543257555,-352.0815834102789,507.02156232202356,637.8115406955357,397.28521299009395,5952.834953339289
0.08,0.85/0.15,-900.4495168775652,-874.4540856522373,354.2250636999226,2401.011876334731,884.9091897350671,1218.0026879666095,1276.1178988671074,1945.4382485806489,-785.5731455975376,-808.1148486736254,-333.0891418113031,541.203110795504,637.7069229932656,390.79064749628765,5947.724907856875
0.09,0.7/0.3,-696.4150730101155,-804.945125882799,362.1209378299378,2100.6198011410906,1097.4651206622348,1693.38526773731,1374.9066891298564,1349.8210200071912,-888.3297706256031,-824.5782161113866,-356.11378360166907,524.535775466487,620.670674655581,375.2069330491475,5928.3502504472635
0.09,0.6/0.4,-668.4745769177879,-651.5997756715932,332.98055508143955,1950.0772814880067,978.6137617705884,1890.6945076191173,1519.605948416151,1121.921443745676,-856.5847738340599,-859.0288467342781,-410.99518592236797,531.885600431366,583.1814393438582,451.69228820045606,5913.969667016572
0.0,0.85/0.15,-895.6597106141597,-678.9189812984825,540.5645703107737,2426.7430166221957,679.3153300344269,1023.9728803088129,1086.2717143664636,2177.206681243511,-725.0316858205766,-784.034595621971,-315.84425881316173,371.92883929351797,578.2226535307244,420.83486678332247,5905.571320325397
0.01,0.85/0.15,-901.3485188500679,-682.495580233409,547.0145547212085,2395.7992676278836,684.3329266779951,1031.5368065163543,1086.0938152765,2179.616575057022,-724.4993674390372,-782.3066445288189,-317.8091770356153,378.80812139712356,586.5705971585795,421.38619453284934,5902.699570878568
0.03,0.9/0.1,-955.1047099438671,-730.555526390042,567.7547827309255,2529.550429146825,638.3563517559928,884.8229031864319,1047.0068821862649,2320.9264028158323,-685.0048145879846,-767.9248280494959,-314.7892966992626,367.0920361883232,590.8939070274998,403.4295893405023,5896.454108707947
0.04,0.85/0.15,-913.986189986461,-780.9835225132938,447.1046828150651,2319.377680001933,732.148786649705,1088.5648059067498,1207.2810208470814,2171.278900826164,-692.2308005462529,-777.24316703326,-315.3704070126432,404.53046569857884,607.4687730824851,397.1686592596658,5895.1096879955185
0.02,0.85/0.15,-906.4388206898848,-699.6384834290778,543.9755662367209,2391.392170304472,681.4662852289723,1020.808329766577,1094.1994256025562,2186.091206262857,-708.1413476002741,-782.464297403378,-325.95373572244415,385.9090591659888,591.1123429139552,409.16348083183016,5881.481181468871
0.08,0.65/0.35,-662.2866415583753,-774.4467509092676,323.18255667288844,2099.032062240223,909.8781103866769,1812.1125752056726,1440.538753853205,1392.8955485592246,-855.9352824188015,-857.7173722734243,-378.1217532735769,547.375868761407,558.5447155456512,300.0462468351228,5855.0986376266255
0.03,0.85/0.15,-900.4429752272079,-731.8938050140512,501.77752100826245,2379.6520700762044,701.413687777239,1013.3592170137131,1108.662340983835,2168.1556696627017,-709.1791281154648,-777.7221327429269,-321.3152092066784,401.9613514475271,596.6908985836666,393.004170709694,5824.123676956514
0.01,0.8/0.2,-860.7233239266825,-688.5962684079975,488.45839181096386,2284.336029792372,707.0697524557565,1139.0623411633023,1142.870759697719,2023.9043058265001,-735.7444975350849,-793.1148054369359,-327.15263874262246,407.5379082161485,594.2032298434265,404.27957481928024,5786.390759576145
0.06,0.85/0.15,-879.0411767809609,-774.4547112206246,422.8294586876252,2429.026412886499,793.0898680333968,1130.5555030726885,1172.8646930340371,2025.1585510356826,-744.4184458394026,-808.5431337782502,-386.62580642138175,423.2848460137371,610.7419071707416,366.6858763250437,5781.153842218833
0.0,0.8/0.2,-851.0508632560728,-683.9587179114995,484.31838324122873,2290.9446203990938,708.6296751198023,1138.0192023690777,1140.4604333937666,2014.2121949993168,-737.8833952523356,-792.9031556600054,-326.53755937469106,403.3434440309451,587.0953319004046,406.1050416259524,5780.794635624983
0.05,0.8/0.2,-843.1446180657894,-764.3004958167221,394.7514549513573,2292.134923013132,811.557219773143,1216.8340972254935,1232.4351990437376,1935.341924215846,-732.147967153655,-814.661581737888,-381.5324495551242,454.0264144825163,617.3359812700558,357.97366847299907,5776.6037701191
0.07,0.9/0.1,-936.8819722461135,-820.8166880904653,453.59204855866284,2509.484939760464,761.7799771954845,994.1562065192625,1138.7093858859982,2186.027083616937,-708.3248080761734,-827.2448310786201,-395.79209766525474,411.47438451264213,611.5509289568731,394.7983540990845,5772.512911948783
0.06,0.9/0.1,-943.30105880007,-777.1422677718675,494.16170225227415,2479.193884107025,717.5467161372825,947.2168339521528,1106.1135924160085,2187.31803836235,-691.3074369760388,-787.5207699361816,-351.7792168941401,400.00785456379674,600.1118527360543,356.93351726801745,5737.553241416662
0.09,0.8/0.2,-827.5711216151172,-836.2762264938675,308.4184563689276,2167.266913145445,860.3558447895991,1341.5369627159673,1298.9308696892017,1767.1661924646974,-846.7662296608768,-792.7826454627756,-287.71291554941314,533.7129987488141,658.7228208621867,390.5081258242899,5735.510045827078
0.06,0.8/0.2,-857.2634790372683,-812.9865009821336,416.070254740268,2226.4740371501316,848.670356375213,1266.2053639012602,1282.0200643487087,1815.4588927482698,-805.0370680612027,-824.4653826355209,-360.0602724576638,515.1869127073101,633.6650912370095,378.97800582062547,5722.9162758550065
0.07,0.8/0.2,-858.4636910489426,-864.6055609626114,299.95791463621464,2216.8661658031046,882.2549834576479,1310.2738116893156,1306.8037002937,1833.6515474546754,-796.6249899155263,-817.0464601502541,-343.5966128896105,532.9606161697175,633.7357937965456,382.427879258471,5718.595097592447
0.02,0.8/0.2,-864.5468664945073,-707.6140619813065,481.8224914076277,2263.832210512296,701.3637085098366,1121.6370815066648,1149.456628691536,2018.3223493438345,-729.1722540434467,-787.3278345578817,-329.2266593565812,413.71740727851426,594.7130250737976,383.1184955228742,5710.0957214132595
0.08,0.75/0.25,-758.3332886159736,-810.4790125246612,272.0209154125855,2085.140692308516,875.0734918881624,1444.0870753790994,1370.116453986121,1669.163782913795,-828.2506679082502,-821.6721688667476,-375.42639154583856,529.9793462775641,643.0965412700193,410.85376478935484,5705.370534763747
0.05,0.6/0.4,-638.0774355915668,-772.5773079401987,241.647314775746,1851.6517028723229,948.5566666637067,1843.252258164842,1469.3917458049773,1301.2355318356126,-840.7122885998022,-858.4268930236979,-372.92439145223665,553.1570291816128,615.264041935007,346.8046176762026,5688.242592302528
0.1,0.75/0.25,-735.0660300499793,-848.1432870349977,126.92895383247809,2167.501653084496,1122.3463682439385,1617.6854241883602,1389.4897256305992,1401.7599961918518,-892.3122723218459,-821.8570265153539,-379.3850425873344,516.1483473293696,618.6981549334151,393.5641145733027,5677.359079498299
0.1,0.85/0.15,-886.0805559252111,-914.3895763203647,246.56910811052754,2188.6273928202095,857.8643547958133,1262.8852680766581,1291.6655144882625,1982.3950561653935,-803.5996232560523,-816.6437522130133,-313.73685159570147,512.4678667924674,654.0588707096286,400.0456387455883,5662.128711394205
0.01,0.75/0.25,-812.2973863363063,-696.6085556702282,429.50371542367725,2148.0894374553636,736.4059583139348,1256.4594372699228,1195.2032568393147,1866.6892495962925,-742.1139869821319,-801.595980788688,-339.96156177566036,436.1881313461369,596.5097028968867,383.0146545322638,5655.486072120778
0.06,0.75/0.25,-808.7432436824907,-842.0385671295816,330.1982339579696,2096.8934660399577,871.9760913563805,1407.0246161661994,1335.8557644483121,1722.240467702246,-807.8851853938071,-836.1606107646492,-359.27816058279757,528.9293698770507,629.5466143877842,384.04458764750666,5652.603444030081
0.0,0.75/0.25,-806.8319963851179,-690.6930902951998,425.6205759435072,2155.7507907397226,736.882351573682,1252.792544465191,1193.4033562288046,1853.4018030383086,-751.8976992883952,-802.5759732684164,-338.2117593761788,434.1015802733504,595.1628429965394,390.6421496432578,5647.547476289055
0.05,0.85/0.15,-905.8737796982764,-774.8952927536066,436.8691328357902,2342.073116437039,724.7331165316639,1057.7810316109615,1145.0984048553348,2034.3992711718543,-716.7138906756562,-793.2929803161861,-351.3783947311094,425.08661549864405,622.6730775788901,399.64671029693284,5646.2061386422765
0.1,0.8/0.2,-819.0440387177996,-898.4095507201738,1.9438101140171695,2091.9165429396644,937.759310909234,1337.8273009062939,1316.4333720036793,1800.5836537871983,-857.8734272286503,-766.1401717484439,-255.90484435611592,606.9291333716508,720.6405815140713,422.3356168948899,5638.997289669516
0.03,0.8/0.2,-870.0587422425954,-771.5685781928623,390.63870588385106,2217.016370996526,737.279209191689,1154.6543641867752,1173.2135550455703,2041.3665972031572,-730.3143266294579,-795.8871240363554,-333.46098877312977,427.3490431444356,605.7053131028243,390.79887827021946,5636.732277150647
0.03,0.75/0.25,-822.7051141266852,-749.0779616998457,394.29979752578,2088.9758777788466,769.8236612499027,1296.820688527984,1251.642598074095,1816.3422461486518,-736.0427769184934,-796.5796460001371,-338.172783952847,455.2518164075603,611.7572717446222,376.3941616110437,5618.729836370478
0.05,0.75/0.25,-822.5300620860824,-797.398834243958,374.90888956168794,2110.4990552485397,853.00663196146,1371.369256659989,1317.4349420801486,1708.572725582021,-815.1820485430358,-833.0691916603222,-371.5709283214991,516.4505169730918,629.8652315118311,372.24018728849,5614.596372012363
0.02,0.75/0.25,-815.6594789971535,-722.2914935380993,400.6041613391383,2117.6057942682805,742.435407691021,1266.6102398919172,1215.592144349208,1876.0030749758182,-747.5739573011207,-796.0063261812688,-339.1488402690205,444.6179000855542,597.8580555709309,372.7489310317333,5613.395612916939
0.04,0.8/0.2,-868.011911029205,-774.8773075902419,387.91418374200674,2213.742474477171,725.4114658944236,1141.9429622791,1212.4700295404616,1949.8781395147614,-719.0623833633499,-787.3131078344187,-324.5915750371277,437.29920342394166,610.9527321963202,398.7883753534598,5604.543281567303
0.09,0.65/0.35,-703.6907469897681,-721.9509012889638,359.8200957108602,1988.1852913851046,951.3429381828377,1860.286058208623,1486.491823979232,1165.313226180116,-871.3327458699343,-850.4670437492133,-410.3273686852508,479.23103107128884,553.9467130252033,314.8314338527397,5601.6798050128755
0.08,0.6/0.4,-663.0051434748246,-746.5906740157175,332.98055508143955,1934.2684109327834,960.6911607794788,1878.7992029487034,1390.756098284532,1121.921443745676,-872.0133612387727,-859.0288467342781,-410.99518592236797,531.885600431366,583.1814393438582,373.29054869586605,5556.1412488577425
0.07,0.75/0.25,-828.3047264470025,-861.0198446284024,225.4251279333708,2026.0568347760557,861.1614127200294,1419.9112605921543,1330.4507753083737,1750.7418925883665,-815.6073603021799,-817.0413626264191,-309.16152261684226,532.361909790486,647.7635435961855,379.5783610099933,5542.31630169417
0.01,0.7/0.3,-769.03845543256,-701.3236533550105,377.8305363390533,2028.7803656778517,759.8531924301019,1369.7733940672153,1248.5343725153548,1701.7044627886,-760.7807026572849,-813.6281082234271,-355.8799402476698,461.7372974339025,600.0856702714159,369.67078392328517,5517.319215530829
0.04,0.75/0.25,-814.052265675826,-763.3635015964059,329.2474076536957,2095.360872724834,773.3741567049154,1286.4273929647977,1266.5185211343496,1813.3827252538483,-747.054753384472,-818.5546429624271,-370.34479841898104,471.0505335005153,619.2976954122985,367.03536604542364,5508.324709356566
0.0,0.7/0.3,-763.0231960985755,-698.9711236849012,365.08286423793305,2021.1773886333708,763.9096039364224,1368.1631838367498,1245.0620735537618,1694.8058110634447,-766.8810678401129,-813.0076070643338,-350.8452283507039,464.2583710236172,602.5737197063431,374.661141695028,5506.965934648043
0.07,0.65/0.35,-670.5661975748877,-777.6409297946261,242.2425599455227,1852.4691867313509,985.0686960806113,1724.3247541843868,1377.565358904643,1298.00733299565,-839.483618732481,-829.3907894463996,-369.4675659357804,532.7808771274176,613.2026002599596,367.5998094345065,5506.7120741798735
0.07,0.7/0.3,-763.088479574784,-858.7540667999866,187.90051485035602,1980.1730803066357,948.8534572408544,1572.3361260994463,1417.942944191243,1371.748518358783,-828.6269962130907,-806.698083857522,-292.94926937887067,546.4318533932924,624.6621675729685,395.38374563477623,5495.315511824101
0.07,0.6/0.4,-663.0051434748246,-757.068967224162,336.15520571945143,1937.806914577438,868.0834283217537,1873.706195882888,1384.2144704406019,1121.921443745676,-860.3170115860896,-864.0473061461292,-379.5412136736081,602.5171795325299,602.9283104770172,286.7906799211774,5490.144186513721
0.1,0.65/0.35,-692.059994780599,-839.4286073274119,242.43598379488662,2002.5217622183197,955.547029508209,1828.5388848997402,1557.2231201827258,1127.8181869480259,-847.0612598828303,-875.6185750117293,-397.6145799810682,544.4388513550106,591.2057923490956,283.4704497313468,5481.4170440037215
0.03,0.7/0.3,-776.1676453238523,-753.7246216633224,303.1098200185454,1983.9042742060362,793.2561253127631,1410.1421069008268,1318.7582480444137,1696.5075401449674,-776.4925478624135,-828.4307045443393,-375.2397691006566,490.4313926103415,610.8945428459926,352.26683829353937,5449.215599882842
0.06,0.65/0.35,-726.1553511854845,-847.7289417631791,202.50691372197335,1895.883488721221,1007.9501468215914,1664.083985352901,1444.858745662485,1370.8534643318071,-841.8389573140881,-837.6665167558137,-381.03949842670954,559.1323684166375,610.3662152840099,323.0991735432959,5444.305236410646
0.05,0.7/0.3,-774.8833417818876,-849.6379895053442,217.4875398421966,1987.917996441689,880.9093696363232,1504.0817374131686,1366.8765364944827,1615.4511257554707,-833.743373660534,-843.4347257369527,-369.4301532962932,536.6145339330981,625.1395259247764,369.2031809477539,5432.551962407947
0.04,0.65/0.35,-731.0527601011356,-803.0788315144041,231.99802473691986,1819.037194928791,879.6330816580945,1603.379436963127,1392.6728653258574,1512.6737108918958,-832.5423643046881,-841.4232363356762,-355.6420397579121,552.5222760910686,628.39855959716,360.19748204846445,5416.773400227563
0.02,0.7/0.3,-780.3223953756046,-743.8724841873458,317.30182076897904,1984.8614234189918,781.2114039960047,1389.5381444467412,1246.8394094500293,1684.7087531842112,-761.9019186944125,-809.7733424647666,-347.89675215866873,468.10587541204416,607.4441655271727,366.23113339553163,5402.475236718908
0.04,0.7/0.3,-790.0510064261501,-804.7764643635576,272.0123501145848,1994.6821654903174,848.5980596365013,1463.4221822177683,1357.6198975822438,1602.1790147474346,-825.8049007230431,-842.9152744613348,-384.8503621867268,522.3797678123899,621.926649453197,367.30051338518143,5401.722592278807
0.06,0.6/0.4,-632.531577430785,-715.120891899959,295.5710357533735,1830.6654505728513,914.8848633757042,1786.6899467184573,1348.7538114483584,1130.668934326899,-804.5268434226267,-888.7192918716996,-376.33189015655,554.234508390735,576.5931351774024,340.55931724540955,5361.39050822757
0.09,0.75/0.25,-815.5467627662161,-937.4963407380008,212.75775922151374,2046.4678414619518,965.3252394959899,1468.0573194148553,1259.3127093139867,1448.5803500118009,-843.9550403210314,-791.588268712847,-267.33095239786144,544.0902459398751,674.3753141700864,395.35471223123204,5358.404126325334
0.0,0.65/0.35,-719.7052586283262,-708.842376018704,302.79732434546503,1887.038968639671,789.4347085667081,1483.9521194793592,1295.3486079242891,1538.527454945313,-782.9776179353655,-824.3328704541606,-364.60607039579116,493.5807662552233,608.9709453896745,357.9643514736567,5357.151053587012
0.08,0.7/0.3,-754.7652159830377,-892.5915936041749,189.41597897693373,1937.1834830970404,1031.3652129569018,1657.6735848696765,1398.4776932195184,1349.8210200071912,-854.9501086434584,-820.5984703943984,-360.0470255659897,524.535775466487,604.3784042524069,328.1398425143941,5338.0385811694905
0.01,0.65/0.35,-727.0548683268921,-718.4357390054926,291.46828098574855,1880.4901242343399,794.2890481284695,1499.6695908852744,1298.3077798192553,1540.2454663335513,-780.5137914590554,-823.0434656358922,-364.41232903645994,486.89166498857793,602.8961079540504,351.18750673165295,5331.985376597129
0.03,0.65/0.35,-749.2188321882268,-793.5668277803406,208.96088709624436,1817.9656398996765,871.3537972942564,1590.1113751248674,1393.0531218890492,1540.9576435229287,-819.4359073924893,-849.8574261242763,-391.3476316422471,523.218532326648,614.7649714000571,352.96968457966653,5309.929028005813
0.1,0.6/0.4,-667.6380536743338,-653.1904410009962,160.0524295937724,1674.3739212026032,834.4483281768615,1947.6252436320979,1542.7448753499716,1121.921443745676,-849.1337196183838,-799.1844227089263,-415.4060068238806,527.9372613134486,613.1838548690206,259.9388763773181,5297.673590434249
0.05,0.65/0.35,-731.8378421435552,-815.5544858836178,105.29985080259755,1690.7418976841718,957.372450965539,1708.114073759588,1440.4436460653574,1509.8412046671544,-858.6276177045767,-839.8913378800875,-386.5591080742376,525.9641546901137,621.9681238651615,363.48502004296586,5290.760030856575
0.02,0.65/0.35,-735.8721960535247,-745.7365262713396,262.3164643603959,1866.0507223939762,806.2320090181324,1515.8438558325786,1328.302821313249,1528.2842881212794,-797.2335843071709,-834.9576239504576,-374.854225077904,501.53748617977936,607.286676364449,354.4072922876682,5281.607460211112
0.03,0.6/0.4,-699.631508829984,-782.0347711925486,193.97996567026408,1709.5854133150503,897.1520136858712,1721.3037173095872,1459.9713759633773,1367.6799931554935,-858.4057407970613,-857.6024907222352,-391.0076032710655,556.0851062289105,605.3601521077113,338.3701059776703,5260.805728601043
0.02,0.6/0.4,-692.4648223237446,-735.9499745689634,213.62407020120276,1769.7443316311767,850.4754377437768,1689.7362795069569,1389.015542944043,1365.3748146230043,-836.4270554725699,-851.8434340127008,-388.08781948710634,529.3828384150869,599.9767902310388,339.626556709361,5242.183556140562
0.01,0.6/0.4,-677.6362125112163,-716.3084233684654,239.52194352926034,1756.7587025169103,814.9762662420046,1616.2566033650191,1355.5469268561396,1388.9057602751434,-802.9693171459346,-837.8582991457283,-378.63649328391614,517.6983966652019,607.7674607242518,341.2132624608717,5225.236577179542
0.06,0.7/0.3,-777.3948834768256,-824.495461353907,269.5263706577076,1868.6204041257336,841.1867825983176,1432.371660051112,1353.852074809716,1575.1880426242021,-834.5691316534231,-845.3284551724245,-403.6441568162435,514.5511901328949,658.1884067311267,380.4670564881787,5208.519899746166
0.0,0.6/0.4,-676.9950348267352,-720.4411845568152,238.69825058425175,1753.4098396895222,813.361089959541,1600.111082743778,1344.1610506721659,1384.4198659279907,-800.3444140377455,-836.8394465121494,-379.61949384036393,521.9827626957273,614.4212260878528,340.49513515190847,5196.820729738929
0.04,0.6/0.4,-681.9165747825208,-817.5456548272156,165.2165331676638,1716.5629901397058,928.7662258557804,1768.4955197150898,1430.2524881094387,1315.7913919567277,-854.5841884892805,-844.0464047397927,-375.0328085920231,512.2751075734163,594.145962935236,333.40782040755687,5191.788408429782
